timestamp (CST)	stage (ft)
2016-10-09 21:15:05-05	0.82
2016-10-09 21:30:04-05	0.82
2016-10-09 21:45:03-05	0.82
2016-10-09 22:00:02-05	0.83
2016-10-09 22:15:01-05	0.83
2016-10-09 22:30:01-05	0.82
2016-10-09 22:45:00-05	0.83
2016-10-09 23:00:14-05	0.85
2016-10-09 23:15:13-05	0.83
2016-10-09 23:30:12-05	0.83
2016-10-09 23:45:12-05	0.82
2016-10-10 00:00:11-05	0.82
2016-10-10 00:15:10-05	0.83
2016-10-10 00:30:09-05	0.83
2016-10-10 00:45:08-05	0.82
2016-10-10 01:00:00-05	0.84
2016-10-10 01:15:14-05	0.87
2016-10-10 01:30:14-05	0.88
2016-10-10 01:45:13-05	0.89
2016-10-10 02:00:12-05	0.87
2016-10-10 02:15:11-05	0.89
2016-10-10 02:30:10-05	0.87
2016-10-10 02:45:10-05	0.89
2016-10-10 03:00:09-05	0.86
2016-10-10 03:15:08-05	0.88
2016-10-10 03:30:07-05	0.89
2016-10-10 03:45:06-05	0.89
2016-10-10 04:00:06-05	0.88
2016-10-10 04:15:05-05	0.9
2016-10-10 04:30:04-05	0.91
2016-10-10 04:45:03-05	0.89
2016-10-10 05:00:02-05	0.9
2016-10-10 05:15:02-05	0.89
2016-10-10 05:30:01-05	0.89
2016-10-10 05:45:00-05	0.88
2016-10-10 06:00:14-05	0.89
2016-10-10 06:15:14-05	0.88
2016-10-10 06:30:13-05	0.88
2016-10-10 06:45:12-05	0.89
2016-10-10 07:00:11-05	0.9
2016-10-10 07:15:10-05	0.9
2016-10-10 07:30:10-05	0.89
2016-10-10 07:45:09-05	0.88
2016-10-10 08:00:08-05	0.89
2016-10-10 08:15:07-05	0.9
2016-10-10 08:30:06-05	0.91
2016-10-10 08:45:06-05	0.91
2016-10-10 09:00:05-05	0.91
2016-10-10 09:15:04-05	0.9
2016-10-10 09:30:03-05	0.9
2016-10-10 09:45:03-05	0.9
2016-10-10 10:00:02-05	0.9
2016-10-10 10:15:01-05	0.9
2016-10-10 10:30:00-05	0.89
2016-10-10 10:45:15-05	0.89
2016-10-10 11:00:14-05	0.89
2016-10-10 11:15:14-05	0.9
2016-10-10 11:30:13-05	0.89
2016-10-10 11:45:13-05	0.86
2016-10-10 12:00:12-05	0.88
2016-10-10 12:15:11-05	0.87
2016-10-10 12:30:10-05	0.88
2016-10-10 12:45:09-05	0.88
2016-10-10 13:00:09-05	0.86
2016-10-10 13:15:08-05	0.86
2016-10-10 13:30:07-05	0.87
2016-10-10 13:45:06-05	0.88
2016-10-10 14:00:06-05	0.89
2016-10-10 14:15:05-05	0.89
2016-10-10 14:30:04-05	0.88
2016-10-10 14:45:03-05	0.88
2016-10-10 15:00:03-05	0.88
2016-10-10 15:15:02-05	0.86
2016-10-10 15:30:01-05	0.85
2016-10-10 15:45:00-05	0.86
2016-10-10 16:00:15-05	0.87
2016-10-10 16:15:14-05	0.87
2016-10-10 16:30:13-05	0.86
2016-10-10 16:45:12-05	0.86
2016-10-10 17:00:11-05	0.85
2016-10-10 17:15:11-05	0.86
2016-10-10 17:30:10-05	0.86
2016-10-10 17:45:09-05	0.86
2016-10-10 18:00:08-05	0.87
2016-10-10 19:00:02-05	0.85
2016-10-10 19:15:01-05	0.85
2016-10-10 19:30:00-05	0.86
2016-10-10 19:45:15-05	0.83
2016-10-10 20:00:14-05	0.85
2016-10-10 20:15:13-05	0.83
2016-10-10 20:30:13-05	0.83
2016-10-10 20:45:12-05	0.84
2016-10-10 21:00:11-05	0.85
2016-10-10 21:15:10-05	0.87
2016-10-10 21:30:09-05	0.87
2016-10-10 21:45:09-05	0.87
2016-10-10 22:00:08-05	0.87
2016-10-10 22:15:07-05	0.87
2016-10-10 22:30:06-05	0.88
2016-10-10 22:45:06-05	0.88
2016-10-10 23:00:12-05	0.88
2016-10-11 00:00:00-05	0.89
2016-10-11 01:00:14-05	0.89
2016-10-11 02:00:12-05	0.89
2016-10-11 03:00:11-05	0.9
2016-10-11 04:00:09-05	0.89
2016-10-11 05:00:07-05	0.89
2016-10-11 06:00:06-05	0.89
2016-10-11 07:00:05-05	0.88
2016-10-11 08:00:03-05	0.89
2016-10-11 09:00:01-05	0.82
2016-10-11 10:00:14-05	0.85
2016-10-11 11:00:13-05	0.89
2016-10-11 12:00:11-05	0.9
2016-10-11 13:00:09-05	0.88
2016-10-11 14:00:07-05	0.83
2016-10-11 15:00:05-05	0.8
2016-10-11 16:00:03-05	0.79
2016-10-11 17:00:01-05	0.77
2016-10-11 18:00:14-05	0.74
2016-10-11 19:00:12-05	0.73
2016-10-11 20:00:10-05	0.76
2016-10-11 21:00:08-05	0.81
2016-10-11 22:00:07-05	0.84
2016-10-11 23:00:04-05	0.83
2016-10-12 00:00:03-05	0.83
2016-10-12 01:00:01-05	0.84
2016-10-12 02:00:12-05	0.8
2016-10-12 03:00:10-05	0.83
2016-10-12 04:00:08-05	0.79
2016-10-12 05:00:07-05	0.81
2016-10-12 06:00:05-05	0.82
2016-10-12 07:00:03-05	0.81
2016-10-12 08:00:01-05	0.83
2016-10-12 09:00:14-05	0.82
2016-10-12 10:00:13-05	0.82
2016-10-12 11:00:11-05	0.84
2016-10-12 12:00:09-05	0.82
2016-10-12 13:00:08-05	0.82
2016-10-12 14:00:06-05	0.82
2016-10-12 15:00:04-05	0.8
2016-10-12 16:00:03-05	0.82
2016-10-12 17:00:01-05	0.79
2016-10-12 18:00:15-05	0.76
2016-10-12 19:00:13-05	0.75
2016-10-12 20:00:11-05	0.74
2016-10-12 21:00:10-05	0.8
2016-10-12 22:00:09-05	0.81
2016-10-12 23:00:07-05	0.8
2016-10-13 00:00:14-05	0.8
2016-10-13 01:00:12-05	0.8
2016-10-13 02:00:11-05	0.78
2016-10-13 03:00:09-05	0.78
2016-10-13 04:00:07-05	0.79
2016-10-13 05:00:06-05	0.78
